caseID,anthrax,babesiosis,blackleg_black_quarter,cbpp,colibacillosis,cowdriosis,fmd_foot_and_mouth_disease,fasciolosis,lsd_lumpy_skin_disease_,lungworm_verminous_pneumonia,pasteurellosis_pneumonic,gi_parasites,rabies,trypanosomosis,tuberculosis,zz_other,coenurosis,contagious_ecthyma_orf_,haemonchosis,hypoglycemia_pregnancy_toxemia,mange_mites,nasal_bot,pox,ppr,trichostrongylosis,brucellosis,ccpp,mastitis,camel_calf_diarrhoea,plant_poisoning,abscess,respiratory_infections,sudden_death_unkown_d,african_horse_sickness,ascaris_foals,gi_non_infectious_colic,habronemiasis,heat_stress,epizootic_lymphangitis,ulcerative_lymphangitis,resp_lower_bact,resp_upper_bact,resp_asth_lungworm,resp_viral,strangles,tetanus,hemorrhagic_septicemia,region,location,species,age,breed,sex,app_disease,user_disease
2307,0.365073,2.32215,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.68342,10.2085,1.27135,-1,0.0665655,-1,-1,-1,-1,11.652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.69277,13.6597,12.3863,2.44917,-1,-1,0.783523,0.880163,15.2907,3.33675,0.188227,12.7637,-1,Somali,jigjiga vet clinic,Donkey,13-24 Months,Local,Male,zz_Other,84
2308,0.921991,8.43838,1.50147,15.0662,15.5777,7.1755,12.9689,0.15184,8.42049,1.16368,15.5777,0.523264,0.418022,9.01142,3.0368,0.0466448,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Cattle,Older than 2 Years,Local,Male,Tuberculosis,84
2309,-1,-1,-1,-1,-1,18.2688,-1,3.81672,-1,4.21615,11.8397,-1,-1,-1,-1,6.84611,1.59112,0.796526,2.13684,18.889,0.21478,0.73481,12.5263,15.4373,2.68584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Sheep,Older than 2 Years,Local,Male,Pasteurellosis_pneumonic,84
2310,-1,-1,-1,-1,-1,0.00727173,-1,-1,-1,1.11784,1.61629,-1,-1,-1,-1,1.28835,-1,1.74967,-1,0.472096,1.42714,-1,2.10608,21.5491,62.4967,0.7993,4.86719,0.502975,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Goats,7-12 Months,Local,Female,Trichostrongylosis,84
2311,-1,-1,-1,-1,-1,0.0596305,-1,-1,-1,4.35673,7.93573,-1,-1,-1,-1,4.66E-05,-1,12.5332,-1,0.000804444,1.59914,-1,4.57161,0.410342,0.626804,26.0508,11.5294,30.3258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Goats,Older than 2 Years,Local,Female,zz_Other,31
2312,24.8871,7.29674,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00288949,0.434198,8.79218,-1,0.0221896,-1,-1,-1,-1,0.022875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00500662,0.218464,0.00608895,1.77125,-1,-1,8.75684,16.2107,0.111576,6.98054,24.3703,0.111022,-1,Somali,jigjiga vet clinic ,Donkey,Older than 2 Years,Local,Male,Tetanus,31
2313,-1,-1,-1,-1,-1,3.17074,-1,-1,-1,1.75291,21.1002,-1,-1,-1,-1,11.0754,-1,0.156358,-1,14.918,0.0365764,-1,11.4013,19.316,0.536084,0.0397906,16.4107,0.0858588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic ,Goats,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,31
2315,-1,-1,-1,-1,-1,0.735821,-1,0.630746,-1,10.8402,28.7369,-1,-1,-1,-1,3.86E-05,0.00846289,25.2265,0.441093,0.0383642,1.43459,0.52118,31.0137,0.230523,0.14186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Sheep,Older than 2 Years,Local,Male,Contagious ecthyma /Orf/,31
2316,-1,-1,-1,-1,-1,0.000579353,-1,-1,-1,1.01231,3.80E-05,-1,-1,-1,-1,2.37E-10,-1,0.998082,-1,0.00017622,68.5872,-1,0.126815,0.00014799,17.1826,10.3443,0.0516413,1.69608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Goats,7-12 Months,Local,Male,zz_Other,72
2317,-1,-1,-1,-1,-1,0.0217231,-1,-1,-1,1.38559,0.0554686,-1,-1,-1,-1,2.64E-08,-1,24.2285,-1,0.0137616,2.44423,-1,0.642641,0.00457485,1.55095,42.0382,0.193117,27.4212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Goats,Older than 2 Years,Local,Male,Pox,72
2318,0.152893,5.03227,0.354921,0.539418,29.4141,12.1276,11.2902,0.9488,5.03506,1.83444,0.354921,4.61683,0.0693205,25.8284,0.246162,2.1547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Cattle,7-12 Months,Local,Male,Colibacillosis,72
2319,7.77856,7.01042,8.3348,8.0611,8.3348,7.01042,7.99929,2.8695,7.87568,3.25799,8.0611,4.41462,8.0611,7.01042,2.8695,1.05068,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Cattle,Older than 2 Years,Local,Female,Blackleg /Black quarter,53
2320,0.813537,1.82232,0.813537,0.813537,1.82232,31.728,12.0078,0.813537,0.813537,2.99382,0.813537,0.813537,10.576,0.813537,0.813537,31.728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Cattle,Older than 2 Years,Local,Female,zz_Other,101
2321,1.76923,6.3195,8.03063,9.72231,3.40281,11.4334,11.2666,0.0133109,15.2336,0.8913,8.3033,0.0298165,0.219897,12.2099,10.0524,1.10202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Cattle,Older than 2 Years,Local,Female,LSD (Lumpy Skin Disease/,50
2322,1.54823,6.28465,1.44102,0.947813,0.0509392,10.3209,0.77472,0.0153372,0.863088,24.0022,0.572438,0.0391327,42.9758,0.285661,0.777381,9.10063,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic ,Cattle,Older than 2 Years,Local,Male,zz_Other,102
2323,0.0603933,77.7241,0.130839,0.460552,0.622792,1.7009,3.63066,1.37152,1.74975,0.434556,0.135281,0.101174,0.0264221,4.83579,0.263581,6.75169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Cattle,Older than 2 Years,Local,Female,zz_Other,52
2326,-1,-1,-1,-1,-1,0.0038862,-1,-1,-1,0.126255,11.0717,-1,-1,-1,-1,0.00647003,-1,0.247095,-1,0.000909175,0.794255,-1,0.862878,46.958,36.2058,0.144466,3.42326,0.155036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Goats,0-6 Months,Local,Male,zz_Other,36
2327,-1,-1,-1,-1,-1,4.41252,-1,-1,-1,0.144711,30.3281,-1,-1,-1,-1,9.60042,-1,0.0606218,-1,0.549798,0.00134802,-1,13.3454,24.375,0.0197572,0.0190642,17.0799,0.0632861,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Goats,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,36
2328,-1,-1,-1,-1,-1,0.0133697,-1,-1,-1,0.886767,8.78431,-1,-1,-1,-1,1.04284,-1,0.21105,-1,0.00395634,0.858572,-1,2.33596,49.9225,28.1566,0.466439,6.8955,0.422101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Goats,Older than 2 Years,Local,Male,zz_Other,12
2329,-1,-1,-1,-1,-1,5.4793,-1,-1,-1,1.46258,22.0745,-1,-1,-1,-1,1.76841,-1,2.93948,-1,0.00462788,1.88209,-1,11.3277,14.05,0.671678,2.90715,21.0877,14.3448,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Goats,Older than 2 Years,Local,Male,Contagious ecthyma /Orf/,12
2330,0.0224299,7.54655,-1,-1,-1,-1,-1,-1,-1,-1,-1,71.1827,0.619773,1.65404,-1,4.01E-11,-1,-1,-1,-1,0.0565054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14.9177,2.63065,0.00346713,0.0404749,-1,-1,0.000805305,0.00123981,0.00407722,0.000969394,0.00005645,1.31852,-1,SNNP,Guba,Donkey,13 - 24 months,Local,Male,GI parasites,-1
2331,3.10409,17.2918,23.2644,0.0220242,0.0191358,0.381072,2.93909,0.266232,6.9006,25.493,0.00660665,0.149368,20.1089,0.0472252,0.00644138,3.48E-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,SNNP,guba shararo,Cattle,2 - 4 years,Local,Female,Lungworm /Verminous pneumonia,-1
2332,0.0911553,7.20783,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.26408,0.713339,52.2127,-1,3.30E-06,-1,-1,-1,-1,21.7702,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.37962,0.174128,0.987097,0.364097,-1,-1,0.0626942,0.130456,0.168218,0.127621,0.000719714,0.34603,-1,SNNP,gurura,Donkey,2 - 4 years,Local,Female,Trypanosomosis,-1
2333,57.0471,0.0165611,2.78069,0.000954825,0.000229679,0.0127779,0.079724,1.54E-05,0.200794,0.950337,0.000748357,1.54E-05,38.9099,6.97E-06,0.000215707,2.10E-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,SNNP,Halaba,Cattle,2 - 4 years,Cross,Female,Anthrax,-1
2334,-1,-1,-1,-1,-1,0.165274,-1,-1,-1,0.0160825,25.4688,-1,-1,-1,-1,1.84E-08,-1,0.280607,-1,0.000143964,0.0706833,-1,39.6066,25.4504,0.490526,0.0229177,8.18242,0.24552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,SNNP,Halaba zalafire,Goats,2 - 4 years,Local,Female,zz_Other,102
2335,49.3015,4.12978,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.286719,4.18779,5.5666,-1,1.06E-13,-1,-1,-1,-1,0.0101018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.46813,0.739218,0.0001099,32.5989,-1,-1,0.321884,0.64616,0.00887392,0.187409,0.0294966,0.517344,-1,SNNP,Halaba ashoka,Donkey,Older than 4 years,Local,Male,zz_Other,105
2336,5.1591,0.0578798,0.962138,0.0564267,0.00706655,0.0312908,1.30009,0.597839,2.48204,82.9612,0.00893031,0.590219,5.55495,0.0159562,0.214887,1.07E-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,SNNP,Halaba Wanja,Cattle,Older than 4 years,Local,Male,Lungworm /Verminous pneumonia,-1
2337,-1,-1,-1,-1,-1,2.29E-05,-1,-1,-1,0.01378,0.835153,-1,-1,-1,-1,1.07E-08,-1,5.51E-05,-1,9.53E-05,1.16E-05,-1,0.274094,94.8894,0.199433,5.67E-06,3.78798,5.66E-06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,SNNP,Halaba zala,Goats,7 - 12 months,Local,Male,zz_Other,36
2338,-1,-1,-1,-1,-1,2.29E-05,-1,-1,-1,0.01378,0.835153,-1,-1,-1,-1,1.07E-08,-1,5.51E-05,-1,9.53E-05,1.16E-05,-1,0.274094,94.8894,0.199433,5.67E-06,3.78798,5.66E-06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,SNNP,Halaba zala,Goats,7 - 12 months,Local,Male,zz_Other,36
2339,0.0350528,0.0268904,1.86143,0.941301,0.237936,0.10205,5.96867,8.59211,0.199774,1.64302,0.0717281,77.0513,0.0534997,1.85891,1.35634,1.92E-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,SNNP,Halaba wanja,Cattle,2 - 4 years,Local,Male,zz_Other,80
2340,-1,-1,-1,-1,-1,0.0116182,-1,0.200088,-1,0.878691,0.82211,-1,-1,-1,-1,5.36E-15,10.3342,10.0558,0.925289,73.2205,0.49145,0.393054,1.79012,0.000210907,0.876887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,SNNP,Halaba zobechame,Sheep,Older than 4 years,Local,Female,Hypoglycemia /Pregnancy toxemia,-1
2341,0.0314831,1.03678,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.5998,18.3619,0.236167,-1,6.25E-16,-1,-1,-1,-1,17.1476,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.16486,4.02536,8.51236,1.66652,-1,-1,0.0892175,0.520632,13.1438,0.972783,0.0290953,3.46173,-1,SNNP,Halaba gedeba,Donkey,Older than 4 years,Local,Female,zz_Other,105
2342,-1,-1,-1,-1,-1,1.45779,-1,0.0226447,-1,0.0941863,0.0177673,-1,-1,-1,-1,1.87E-13,35.6353,55.4668,0.226499,6.0403,0.473932,0.19495,0.0125267,1.05E-06,0.357258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,SNNP,Halaba kulito,Sheep,7 - 12 months,Local,Male,Contagious ecthyma /Orf/,-1
2343,0.190932,0.40156,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.54999,51.9477,0.496323,-1,2.65E-11,-1,-1,-1,-1,0.00194165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.61903,4.38372,0.00010947,0.652264,-1,-1,0.00257162,0.00354738,0.00170564,0.00128264,0.000324029,31.747,-1,SNNP,Wanja halaba,Donkey,Older than 4 years,Local,Male,Tetanus,-1
2344,-1,-1,-1,-1,-1,1.70607,-1,4.26268,-1,6.48905,5.09205,-1,-1,-1,-1,0.740048,18.4716,11.8891,0.778998,1.13422,16.1782,18.4716,5.30134,3.56469,5.92038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Sheep,Older than 2 Years,Local,Female,Mange mites,12
2345,-1,-1,-1,-1,-1,0.120584,-1,28.679,-1,12.8968,0.271872,-1,-1,-1,-1,2.487,0.0574876,0.108961,29.844,0.0574876,4.86244,0.0574876,0.53773,0.243394,19.7757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Sheep,Older than 2 Years,Local,Female,zz_Other,87
2346,-1,-1,-1,-1,-1,15.8698,-1,-1,-1,0.770456,27.4609,-1,-1,-1,-1,0.0338892,-1,7.33669,-1,0.126441,0.474788,-1,16.5868,10.4227,0.546261,5.27141,9.91788,5.18189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Goats,Older than 2 Years,Local,Female,Mastitis,87
2347,-1,-1,-1,-1,-1,12.8801,-1,-1,-1,3.0117,10.7895,-1,-1,-1,-1,7.95322,-1,6.03801,-1,13.8012,3.84503,-1,11.6082,11.155,6.03801,3.0117,7.30994,2.55848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Goats,Older than 2 Years,Local,Male,Pasteurellosis_pneumonic,87
2348,54.989,0.312375,8.52878,0.274366,0.300964,1.83556,0.876007,0.000192588,0.814371,1.59009,0.0546577,0.00751094,30.3959,0.00253328,0.0115553,0.00617621,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Cattle,Older than 2 Years,Local,Female,zz_Other,28
2349,2.70272,0.652239,1.10881,21.3935,0.0135873,8.67618,3.09162,0.0460102,5.8574,10.1237,22.1441,0.212983,5.83556,0.658502,17.4599,0.0232434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Cattle,Older than 2 Years,Local,Female,zz_Other,98
2350,1.68985,2.21317,2.0111,0.455357,0.955466,1.71327,0.653022,1.64329,1.85173,16.5193,1.11406,0.219407,63.8998,0.367019,0.341098,4.35313,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Cattle,Older than 2 Years,Local,Male,zz_Other,101
2351,-1,-1,-1,-1,-1,0.085862,-1,32.9117,-1,0.254014,0.95895,-1,-1,-1,-1,0.0214588,0.393023,1.23531,10.8791,4.21607,0.75673,0.0225736,0.114594,0.247576,47.903,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Sheep,13-24 Months,Local,Male,zz_Other,12
2352,-1,-1,-1,-1,-1,0.0577761,-1,-1,-1,10.1389,8.78913,-1,-1,-1,-1,0.0299365,-1,4.33885,-1,0.00641234,28.2962,-1,5.53836,6.16921,10.4299,3.47252,11.5954,11.1374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Goats,Older than 2 Years,Local,Male,Pox,12
2353,-1,-1,-1,-1,-1,0.27474,-1,-1,-1,21.9201,0.184052,-1,-1,-1,-1,1.00738,-1,14.1794,-1,1.53677,20.7127,-1,1.36448,0.074501,11.6102,16.1488,2.27561,8.7112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic ,Goats,13-24 Months,Local,Female,Mange mites,12
2354,-1,-1,-1,-1,-1,21.7556,-1,-1,-1,0.301772,18.8228,-1,-1,-1,-1,8.36758,-1,2.84138,-1,0.617356,0.171996,-1,16.4917,17.0853,0.270093,1.75135,9.23418,2.28893,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic ,Goats,Older than 2 Years,Local,Female,zz_Other,31
2355,-1,-1,-1,-1,-1,1.1259,-1,-1,-1,0.263263,14.3735,-1,-1,-1,-1,27.1135,-1,0.527804,-1,1.20641,0.336107,-1,2.27295,34.3623,14.2507,0.263263,3.68057,0.223646,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Goats,Older than 2 Years,Local,Male,Trichostrongylosis,31
2356,-1,-1,-1,-1,-1,0.0572069,-1,1.14414,-1,0.0572069,0.82378,-1,-1,-1,-1,87.0117,0.0572069,0.0572069,0.858104,0.329512,0.0572069,0.0572069,0.343242,2.11666,7.02959,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Sheep,Older than 2 Years,Local,Female,zz_Other,12
2357,9.83587,8.57346,10.1931,9.8584,10.1931,8.57346,9.99712,0.0960922,9.14637,0.981915,10.1931,0.331149,4.4595,5.52157,1.92184,0.12385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Cattle,Older than 2 Years,Local,Male,Pasteurellosis_pneumonic,12
2358,0.0570775,0.0886739,0.0886739,0.0886739,3.45828,0.620718,0.469829,19.8752,0.645261,6.66685,0.0570775,30.5583,0.598294,3.4602,0.50962,32.7573,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Cattle,Older than 2 Years,Local,Female,GI parasites,12
2359,0.2602,2.77893,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.1478,6.84846,3.3826,-1,4.83972,-1,-1,-1,-1,9.82515,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.82515,7.93089,10.1478,1.8214,-1,-1,4.28809,3.3826,9.82515,2.14405,3.05995,9.49209,-1,Somali,jigjiga vet clinic,Donkey,Older than 2 Years,Local,Male,zz_Other,84
2360,-1,-1,-1,-1,-1,1.11719,-1,-1,-1,0.118557,12.6087,-1,-1,-1,-1,15.4791,-1,0.107248,-1,1.91858,0.112564,-1,1.85325,53.2515,6.64829,0.091927,6.43504,0.258115,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Goats,Older than 2 Years,Local,Female,zz_Other,36
2362,-1,-1,-1,-1,-1,24.1559,-1,0.583427,-1,2.77128,17.053,-1,-1,-1,-1,13.5341,0.0596995,1.96126,0.678403,0.640412,0.118721,0.0596995,17.34,20.7523,0.291713,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Sheep,Older than 2 Years,Local,Male,Pox,36
2363,-1,-1,-1,-1,-1,0.0329841,-1,-1,-1,14.9204,2.0317,-1,-1,-1,-1,0.000778898,-1,22.9996,-1,0.00656598,8.40445,-1,1.40976,0.0173569,1.97033,23.0026,1.57708,23.6264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Goats,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,36
2364,-1,-1,-1,-1,-1,0.333395,-1,-1,-1,20.0312,0.0781455,-1,-1,-1,-1,28.4905,-1,2.70878,-1,4.08171,2.5495,-1,2.35897,1.64899,27.2114,5.92079,3.0044,1.58223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Goats,Older than 2 Years,Local,Female,zz_Other,72
2365,-1,-1,-1,-1,-1,4.80157,-1,-1,-1,0.0666026,9.30561,-1,-1,-1,-1,72.0239,-1,0.627107,-1,0.136254,0.0379605,-1,3.63979,3.7708,0.133528,0.386533,4.56519,0.505177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Goats,Older than 2 Years,Local,Female,zz_Other,51
2366,-1,-1,-1,-1,-1,0.927149,-1,-1,-1,4.5972,0.00575523,-1,-1,-1,-1,0.00100223,-1,15.1559,-1,31.0358,2.6813,-1,0.351858,0.0429603,15.4098,20.098,0.981751,8.71148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic ,Goats,Older than 2 Years,Local,Female,zz_Other,31
2367,0.0152993,1.11335,0.0161263,0.0335345,0.0466312,0.00619588,0.0469159,51.302,0.047079,13.2889,0.0161263,32.7154,0.0867765,0.195064,0.39204,0.678617,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic ,Cattle,Older than 2 Years,Local,Female,zz_Other,87
2368,-1,-1,-1,-1,-1,0.105627,-1,-1,-1,0.330084,1.60975,-1,-1,-1,-1,67.1616,-1,0.0471548,-1,0.0471548,0.330084,-1,0.739387,11.6321,16.5513,0.105627,1.29287,0.0471548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic ,Goats,Older than 2 Years,Local,Female,zz_Other,12
2369,-1,-1,-1,-1,-1,2.13343,-1,-1,-1,7.34911,0.50652,-1,-1,-1,-1,0.000587257,-1,13.5945,-1,41.1077,9.69072,-1,5.98482,0.484956,4.01834,6.01291,5.2084,3.908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Goats,Older than 2 Years,Local,Female,Hypoglycemia /Pregnancy toxemia,12
2370,7.77856,7.01042,8.3348,8.0611,8.3348,7.01042,7.99929,2.8695,7.87568,3.25799,8.0611,4.41462,8.0611,7.01042,2.8695,1.05068,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic,Cattle,Older than 2 Years,Local,Female,zz_Other,98
2371,-1,-1,-1,-1,-1,3.61926,-1,-1,-1,0.538538,33.5909,-1,-1,-1,-1,12.117,-1,0.134287,-1,0.379301,0.00812877,-1,12.876,19.993,0.0735261,0.0827712,16.4792,0.108177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somali,jigjiga vet clinic ,Goats,Older than 2 Years,Local,Male,Pasteurellosis_pneumonic,98
